label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,sma_fenster,schwelle,bezeichnung,horizont_tage,zielgröße,n_events
B6 SMA50 fällt unter 50%,154,0.053721187100873084,0.0524741774268523,0.08171526347180758,Basisrate (alle Tage),4853,0.03979158426711265,0.0478049639093904,0.09315829657086175,0.03970936006501748,0.1179077439912604,False,50,50,fällt unter 50%,60,fwd_return,160
B6 SMA50 fällt unter 50%,154,-0.07883677757037535,-0.0709754418347415,0.047853117831293215,Basisrate (alle Tage),4853,-0.08775944837219567,-0.0723745005252891,0.06292243984678302,0.02554089388338059,0.24092244447140976,False,50,50,fällt unter 50%,60,fwd_mdd,160
B6 SMA50 fällt unter 50%,154,0.07673298868935262,0.08543596434963645,0.10357406536425817,Basisrate (alle Tage),4823,0.05934498505659857,0.0702157658728594,0.11298940281655907,0.042460307521061676,0.052641041508857525,False,50,50,fällt unter 50%,90,fwd_return,160
B6 SMA50 fällt unter 50%,154,-0.09468254282649745,-0.08100403150768676,0.0548236858628448,Basisrate (alle Tage),4823,-0.1082299831665549,-0.0857249835971316,0.07289675585052154,0.003267592324682516,0.08931907647139346,False,50,50,fällt unter 50%,90,fwd_mdd,160
B6 SMA200 verlässt oberes Quartil (75%),90,0.025238232932661635,0.027257392032409247,0.05074371424453972,Basisrate (alle Tage),4883,0.019810158058433707,0.0261621603927804,0.06681383918901332,0.3203504390583495,0.5361576853025342,False,200,75,verlässt oberes Quartil (75%),30,fwd_return,90
B6 SMA200 verlässt oberes Quartil (75%),90,-0.049941526444612645,-0.0384899572161398,0.0359490866384695,Basisrate (alle Tage),4883,-0.060381076563910056,-0.0459646913989528,0.046532646937043884,0.007914205087770541,0.048985744222155986,True,200,75,verlässt oberes Quartil (75%),30,fwd_mdd,90
B6 SMA200 verlässt oberes Quartil (75%),90,0.053186013393716675,0.046510088106508,0.05631203022281129,Basisrate (alle Tage),4853,0.03979158426711265,0.0478049639093904,0.09315829657086175,0.030050175511524224,0.45881351468905407,False,200,75,verlässt oberes Quartil (75%),60,fwd_return,90
B6 SMA200 verlässt oberes Quartil (75%),90,-0.06916595795201894,-0.07026433985987934,0.03864136104470052,Basisrate (alle Tage),4853,-0.08775944837219567,-0.0723745005252891,0.06292243984678302,2.2160751094352734e-05,0.01577855777427318,True,200,75,verlässt oberes Quartil (75%),60,fwd_mdd,90
B6 SMA200 verlässt oberes Quartil (75%),90,0.07940769796393599,0.08037166687457616,0.06166092933515864,Basisrate (alle Tage),4823,0.05934498505659857,0.0702157658728594,0.11298940281655907,0.0034624549738553815,0.1617109668489588,False,200,75,verlässt oberes Quartil (75%),90,fwd_return,90
B6 SMA200 verlässt oberes Quartil (75%),90,-0.08301082778304844,-0.0767834967129907,0.041693933616933604,Basisrate (alle Tage),4823,-0.1082299831665549,-0.0857249835971316,0.07289675585052154,2.0709779870679828e-07,0.004080004582075792,True,200,75,verlässt oberes Quartil (75%),90,fwd_mdd,90
B6 SMA200 fällt unter 50%,61,-0.006778151607503582,-0.0142326214103406,0.07386542071892217,Basisrate (alle Tage),4883,0.019810158058433707,0.0261621603927804,0.06681383918901332,0.006882084776869468,0.0033261579373336353,True,200,50,fällt unter 50%,30,fwd_return,61
B6 SMA200 fällt unter 50%,61,-0.08252060406008474,-0.080934237017396,0.048441936783850024,Basisrate (alle Tage),4883,-0.060381076563910056,-0.0459646913989528,0.046532646937043884,0.0007480043467975424,3.515493608340858e-05,True,200,50,fällt unter 50%,30,fwd_mdd,61
B6 SMA200 fällt unter 50%,61,0.033386098036750966,0.0266834180590342,0.10174360824696137,Basisrate (alle Tage),4853,0.03979158426711265,0.0478049639093904,0.09315829657086175,0.6264887203251491,0.5513132063110288,False,200,50,fällt unter 50%,60,fwd_return,61
B6 SMA200 fällt unter 50%,61,-0.10273522658843975,-0.0914273015587363,0.054721503413557554,Basisrate (alle Tage),4853,-0.08775944837219567,-0.0723745005252891,0.06292243984678302,0.03802296863176634,0.00436981435873499,True,200,50,fällt unter 50%,60,fwd_mdd,61
B6 SMA200 fällt unter 50%,60,0.05230925882647778,0.05149473595273135,0.12819608803700233,Basisrate (alle Tage),4823,0.05934498505659857,0.0702157658728594,0.11298940281655907,0.6737466719375553,0.762368828280134,False,200,50,fällt unter 50%,90,fwd_return,61
B6 SMA200 fällt unter 50%,60,-0.12533155357643355,-0.1040426493598858,0.06936179308223228,Basisrate (alle Tage),4823,-0.1082299831665549,-0.0857249835971316,0.07289675585052154,0.06261681421864668,0.010692069113814717,False,200,50,fällt unter 50%,90,fwd_mdd,61
