label_a,n_a,mean_a,median_a,std_a,label_b,n_b,mean_b,median_b,std_b,t_pvalue,u_pvalue,signifikant_5pct,sma_fenster,schwelle,bezeichnung,horizont_tage,zielgröße,n_events
B6 SMA50 verlässt oberes Quartil (75%),115,0.022719399593549676,0.0296487905924944,0.061459256154672424,Basisrate (alle Tage),4870,0.023693405288458688,0.03469474310657475,0.07635976372958428,0.8676962052990672,0.7058306153079343,False,50,75,verlässt oberes Quartil (75%),60,fwd_return,115
B6 SMA50 verlässt oberes Quartil (75%),115,-0.06633690804874671,-0.0546442684349435,0.05452033510288923,Basisrate (alle Tage),4870,-0.07562027978405833,-0.0569034564695777,0.062107351867389284,0.07456821854785113,0.1601126485430061,False,50,75,verlässt oberes Quartil (75%),60,fwd_mdd,115
B6 SMA50 verlässt oberes Quartil (75%),115,0.03861246880218836,0.0520899249616597,0.06374950871073914,Basisrate (alle Tage),4840,0.03525255375672085,0.04767929552642985,0.09321808288073331,0.5823606938707504,0.9847922494413197,False,50,75,verlässt oberes Quartil (75%),90,fwd_return,115
B6 SMA50 verlässt oberes Quartil (75%),115,-0.07800496932245954,-0.057612606689676,0.056769750150210144,Basisrate (alle Tage),4840,-0.09353234135285159,-0.0720073499468654,0.07266074587880543,0.00472500208586416,0.036259753607426615,True,50,75,verlässt oberes Quartil (75%),90,fwd_mdd,115
B6 SMA50 fällt unter 50%,137,0.010477839523110629,0.0256706461845641,0.054443919038110834,Basisrate (alle Tage),4900,0.011837625741760801,0.0183176439524115,0.056070668689213544,0.7736877571212599,0.6097942961810103,False,50,50,fällt unter 50%,30,fwd_return,137
B6 SMA50 fällt unter 50%,137,-0.04885442154222026,-0.0336882327347637,0.04624433210983194,Basisrate (alle Tage),4900,-0.05126793011805699,-0.0390262566397828,0.046128767744052855,0.5477588208784054,0.33697511857476536,False,50,50,fällt unter 50%,30,fwd_mdd,137
B6 SMA50 fällt unter 50%,135,0.023462505517709707,0.0324596160442611,0.0641620761204806,Basisrate (alle Tage),4870,0.023693405288458688,0.03469474310657475,0.07635976372958428,0.9673399669897165,0.7626252483338755,False,50,50,fällt unter 50%,60,fwd_return,137
B6 SMA50 fällt unter 50%,135,-0.0687096336016928,-0.0476568673037716,0.05613776613729475,Basisrate (alle Tage),4870,-0.07562027978405833,-0.0569034564695777,0.062107351867389284,0.16169814474686842,0.059677706714827354,False,50,50,fällt unter 50%,60,fwd_mdd,137
B6 SMA50 fällt unter 50%,133,0.035901505305305136,0.0420911092305182,0.0674847898070681,Basisrate (alle Tage),4840,0.03525255375672085,0.04767929552642985,0.09321808288073331,0.9140627122143417,0.6492097358494068,False,50,50,fällt unter 50%,90,fwd_return,137
B6 SMA50 fällt unter 50%,133,-0.08388967209228768,-0.0665495393509557,0.05684758734066407,Basisrate (alle Tage),4840,-0.09353234135285159,-0.0720073499468654,0.07266074587880543,0.057640462073819086,0.17922147694332746,False,50,50,fällt unter 50%,90,fwd_mdd,137
B6 SMA200 verlässt oberes Quartil (75%),78,0.007844136316748311,0.0265823933761745,0.06976619370261997,Basisrate (alle Tage),4900,0.011837625741760801,0.0183176439524115,0.056070668689213544,0.6163989908712242,0.6310067625353477,False,200,75,verlässt oberes Quartil (75%),30,fwd_return,78
B6 SMA200 verlässt oberes Quartil (75%),78,-0.05049691905988317,-0.0357294719683649,0.06511431932825704,Basisrate (alle Tage),4900,-0.05126793011805699,-0.0390262566397828,0.046128767744052855,0.917308455754978,0.0848163486305639,False,200,75,verlässt oberes Quartil (75%),30,fwd_mdd,78
B6 SMA200 verlässt oberes Quartil (75%),78,0.0255096841488548,0.034272624892351,0.06221089509862373,Basisrate (alle Tage),4870,0.023693405288458688,0.03469474310657475,0.07635976372958428,0.799531454991118,0.9890677208762907,False,200,75,verlässt oberes Quartil (75%),60,fwd_return,78
B6 SMA200 verlässt oberes Quartil (75%),78,-0.0680690838470017,-0.0454548418285706,0.07129930069437491,Basisrate (alle Tage),4870,-0.07562027978405833,-0.0569034564695777,0.062107351867389284,0.35534974155523213,0.012292240382631143,False,200,75,verlässt oberes Quartil (75%),60,fwd_mdd,78
B6 SMA200 verlässt oberes Quartil (75%),78,0.04015112308895763,0.0495107349996447,0.058707096878681635,Basisrate (alle Tage),4840,0.03525255375672085,0.04767929552642985,0.09321808288073331,0.47207021832748286,0.9275266484006512,False,200,75,verlässt oberes Quartil (75%),90,fwd_return,78
B6 SMA200 verlässt oberes Quartil (75%),78,-0.08540009206900748,-0.0546442684349435,0.08223757724949098,Basisrate (alle Tage),4840,-0.09353234135285159,-0.0720073499468654,0.07266074587880543,0.3880761455857919,0.00801902492052863,False,200,75,verlässt oberes Quartil (75%),90,fwd_mdd,78
B6 SMA200 fällt unter 50%,48,0.005366715846873604,0.0191414193346445,0.06293311876521927,Basisrate (alle Tage),4900,0.011837625741760801,0.0183176439524115,0.056070668689213544,0.4813931187345353,0.9952607828133986,False,200,50,fällt unter 50%,30,fwd_return,48
B6 SMA200 fällt unter 50%,48,-0.05887761906783412,-0.04429233179349875,0.050980575796249254,Basisrate (alle Tage),4900,-0.05126793011805699,-0.0390262566397828,0.046128767744052855,0.308186360121822,0.31713044607513874,False,200,50,fällt unter 50%,30,fwd_mdd,48
B6 SMA200 fällt unter 50%,48,0.020277699374852565,0.033319606124229004,0.07613853481948421,Basisrate (alle Tage),4870,0.023693405288458688,0.03469474310657475,0.07635976372958428,0.7584474864749068,0.9473425197138535,False,200,50,fällt unter 50%,60,fwd_return,48
B6 SMA200 fällt unter 50%,48,-0.08562921747266879,-0.0871444053592246,0.05884364724068861,Basisrate (alle Tage),4870,-0.07562027978405833,-0.0569034564695777,0.062107351867389284,0.24696606768541435,0.21019543531030072,False,200,50,fällt unter 50%,60,fwd_mdd,48
B6 SMA200 fällt unter 50%,48,0.04764141481604015,0.0757741598998338,0.07244271927576224,Basisrate (alle Tage),4840,0.03525255375672085,0.04767929552642985,0.09321808288073331,0.2456362038514864,0.2639352256676101,False,200,50,fällt unter 50%,90,fwd_return,48
B6 SMA200 fällt unter 50%,48,-0.09760872223149608,-0.0895996919252543,0.06043350652504715,Basisrate (alle Tage),4840,-0.09353234135285159,-0.0720073499468654,0.07266074587880543,0.6447232862775962,0.35407316084831364,False,200,50,fällt unter 50%,90,fwd_mdd,48
